610,Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿
975,GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿
11,"I hope everyone is in good spirits I'm a hard working student who's also a passionate singer I look foward to the day when I can make my own music to share But for now I've just been doing covers. Check out my channel, I've done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn't to become famous but to  inspire FYI this isn't spamming, everyone has a right to freedom of speech. Thanks "
471,Check out this playlist on YouTube:﻿
873,https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿
381,"Hey I'm a British youtuber!!I upload Weekly!! It would mean the world if you could subscribe!!Thanks,Joyce!!﻿"
1188,http://shhort.com/a?r=Jt2ufxHxc﻿
906,I like it﻿
1033,Can you check my videos please? Don't hate me :( Give me one oportunity﻿
946,Good song:-)﻿
1025,Go check out my rapping video called Four Wheels please ❤️﻿
515,i love this song thumsb up to you﻿
911,For latest movies 2014 please visit this site  http://www.networkedblogs.com/p/11cPWb?ref=panorama﻿
399,"2 billion views, only 2 million shares﻿"
996,best song ever (y)﻿
218,CHECK OUT MY YOUTUBE VIDEOS FOR FUNNY AND COOL RAP
925,music yeah﻿
774,Love😘❤💖﻿
103,like!!!!!
265,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The loud authority improves the canvas. When does the mother repair the uppity learning? The substantial cook derives the harbor."
1049,great l subscribe﻿
1023,nice song﻿
641,I love  Shakira !!!!!! ❤🎵🎶🎼🎸﻿
465,"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿"
1204,i like it :)﻿
1058,Looooved ﻿
621,PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿
1099,Who else saw jesses dancing sorry if I spelled it wrong  peace✌﻿
87,"Hey Youtubers and All Music lover's, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that's left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence "
118,so beutiful
282,"youtube.com/watch?v=2ASFn9ShgHk&feature=youtu.be  please check out my song. looking for feedback, and supporters."
500,im sorry for the spam but My name is Jenny. I go to high school where  everyone dresses fashionable but for me I don't because i need money to buy  cute clothes. I have low self esteem . I live with my dad. my mom passed  away when i was 6 so i don't really have a mother figure. I have 2 brothers  who is older than me. Since they are boys they get the attention while i  just be alone. I really want to wear pretty clothes like the girls in my  school and get a boyfriend. i just can't be my self. im very quite and shy  at school because i don't have the confidence in myself to talk to someone.  i did have one friend name Caroline but she moved away so now im alone. if  you could donate some money to me it would be great. i don't care about  expensive brand ill just shop at walmart because they have pretty clothes.  also i wanna get my nails done at a salon . i see alot of girls have these  french tips. i never had my nail did at a salon before i will really  appreciate if i can and get my hair curled too. http://www.gofundme.com/dressprettyonce thanks omg please.﻿
771,imagine if this guy put adsense on with all these views... u could pay ur  morgage﻿
67, subscribe to my feed
249,CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!
675,I loved this song when I was in my teenage years!﻿
724,People who believe in Illuminati are stupid the same people believe that  911 was made by the American government﻿
420,http://9gag.com/gag/aAVpwj9/ =)﻿
901,Why so many disliked??????!!!!!!😯﻿
869,you cant stop the shuffle﻿
938,How can this song have 629 million views while there are only 7 million  people in the world?﻿
1078,More views than nikki minaj Anaconda﻿
538,The best Song i saw ❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘﻿
1094,I lovee it ♥﻿
369,Go to my channel if u want to see a fly getting burned alive﻿
963,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿
1288,I lover this song
974,is that megan fox?﻿
663,plz subscribe to my channel i need subs and if you do i will sub back i  need help﻿
811,Just gonna stand there and hear me cry ..﻿
1052,"Hello all 29.24% earth population of the world, hope your having a great  day :)﻿"
1149,Is that Charlie from lost?﻿
619,"Rihana, Love Me. :(﻿"
526,I am going to blow my mind﻿
297,Please check out my New Song (MUSIC VIDEO) AD - Dont Play
239,Hi Guys im an Upcoming Rapper if you could check out my channel and tell me what you think maybe subscribe or like i would really appreciate it all HATERS are welcome to :) thanks
15,beautiful
698,My telephone!﻿
777,hey guys!! visit my channel pleaase (i'm searching a dream)﻿
1191,http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿
695,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿
1300,Great.This is a song﻿
861,Check out this playlist on YouTube:pl﻿
502,like this comment if your watching in 2015 or 2016﻿
39,Check out my channel :)
1047,like me﻿
45,"  Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it.... "
21,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney "
221,This guy win dollars sleeping... m m m he loves the planet its full of RETARDS
981,why I dont see any comments but mine?:/﻿
1069,Hii youtube﻿
261,SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE
716,2011- the last year of decent music.﻿
851,Pleas subscribe GamezZ MTA my channel﻿
210,CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!
592,Ummm... I just hit 1k subscribers. I make Minecraft videos. Help me out by checking me out?﻿
486,"Every time I hear this song, I think about Iniesta's goal against the Netherlands...﻿"
511,Check out this playlist on YouTube:👿👳👳👳👳👳﻿
448,"#nowplaying ""Weekendmix"" track 04 : Katy Perry - Roar (DJ Denis Shmelev & DJ Alex Serov Remix) http://youtu.be/CevxZvSJLk8   Listen live at: www.smartfm.nl/livestream.html﻿"
1132,Subscribe to my channel !﻿
607,hey guys im 17 years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me:)﻿
859,"Its funny that Mahogany is there lmao, I actually didn't know that her brother and uncle are part of LMFAO﻿"
790,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿"
262,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ CHECK OUT MY CHANNEL ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬
24,Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid
832,I still to this day wonder why this video is so popular ?? illuminati  confirmed ??﻿
1173,The Perry you're doing a good job good job I love all of their videos and  by the way can you please describe to my channel please please please  please I'm trying to get as many comments to Skyburst lights is a cancer  and get famous please﻿
507,www.marketglory.com/strategygame/lordviperas﻿
852,Check out this video on YouTube:Qq﻿
1251,"Hey guys! I've made a amazing Smiley T-Shirt.Of all the things you wear,  your expression is the most important and remember all the statistics in  the world can’t measure the warmth of a smile. If you're a big fan of  T-Shirts and want to gets more happiness, it's perfect for you.  Check this  out and buy it at www.teespring.com/smiley12 =)) thanks you guys so  much!!! ﻿"
893,Still watching this 2 years later? ﻿
924,Me and my aunt love this song!!!!!﻿
649,"<script>document.write('<a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&pub=5575096797&toolid=10001&campid=5337555197&customid=bogdan+grigore&ipn=psmain&icep_vectorid=229508&kwid=902099&mtid=824&kw=lg"">check  this out new arive on ebay</a><img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&pub=5575096797&toolid=10001&campid=5337555197&customid=bogdan+grigore&mpt='+Math.floor(Math.random()*999999999)+'"">');</script><noscript><a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&pub=5575096797&toolid=10001&campid=5337555197&customid=bogdan+grigore&ipn=psmain&icep_vectorid=229508&kwid=902099&mtid=824&kw=lg"">check  this out new arive on ebay</a><img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&pub=5575096797&toolid=10001&campid=5337555197&customid=bogdan+grigore&mpt= ""></noscript>﻿"
940,likeeeeeeeee﻿
1064,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿"
159,I love dis song!! 3
390,"When I hear Katy singing this, I cry. The song has got depth.﻿"
937,"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&CREA=RAW&rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!﻿"
229,hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU
342,Check out this video on YouTube:﻿
885,this song is better then monster by eminem﻿
529,Check out this video on YouTube:Gotta dance and just have a blast every time I hear this song !!!! Just ❥love❥ it!﻿
615,Best Music Ever!!!﻿
624,The most liked video on YouTube...﻿
130,I always have goose bumps at that part
75,"Hello everyone my name's Anderson and i'm a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i'll work harder than anyone out there to get better, 'cuz ""yeah"" i have a dream  a HUGE one, (who doesn't?) so please take 3 minutes of your time to check out my covers. Give me a chance you won't regret it If you feel like subscribing that'd be awesome and it'd mean the world to me THANK YOU SO MUCH"
340,who is going to reach the billion first : katy or taylor ?﻿
309,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the view disclose the macho lift? Why does the letter frame the thundering cause? Why does the talk prevent the conscious memory?"
980,I love katty perry﻿
567,This song never gets old love it.﻿
488,This was such an epic track. And the video is awesome!﻿
910,"I wanted to know the name of the guy that dances at 00:58, anybody knows ?﻿"
151,"I want to see Shakira, not football :)"
1167,http://shhort.com/a?r=G8iX5cTKd﻿
161,subscribe now!!!!!! love the song!!!!!! love football!!!
765,just checking the views﻿
40,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. "
1234,"The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿"
336,just for test I have to say murdev.com
1244,Hi I am from bangladesh 💜﻿
571,"She is good. Does she make any more music? If she doesn't, she should!﻿"
245,Look and shares my video please :D
139,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! "
722,"969,210 dislikes like dislike themselves﻿"
669,"Dumb Guy: Why is there 2 billion views when there are 7 million people on  earth??? Also, I know what 1+1 equals! 1+1=1! I am a smartie pants﻿"
364,still listening in 2015﻿
1013,Shakira is my favourite singer. Wooooo﻿
111,Wats Good Go Check Out My Music On Da Channel Ik Yall Got me
900,check men out i put allot of effort into my music but unfortunatly not many  watch it﻿
939,Eminem is the greatest artist to ever touch the mic.﻿
167,Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl
593,http://hackfbaccountlive.com/?ref=5242575﻿
222,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble"
1154,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿
436,i love this song so much!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿
590,SHAKIRA SONG WAKA WAKA﻿
1105,shakira is best for worldcup﻿
411,Check out this video on YouTube:Facebook lhudygirlamaya ﻿
1005,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿
487,THIS IS SHIT AND SOOOOO AUTOTUNED﻿
365,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿
499,Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿
53,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks"
386,Who knows the name of that girl?.. and that one.. and that one...﻿
396,i turned it on mute as soon is i came on i just wanted to check the  views...﻿
755,please suscribe i am bored of 5 subscribers try to get it to 20!﻿
314,SUBSCRIBE TO ME! I MAKE MUSIC!
1219,Love the way you lie - Driveshaft﻿
149,CHECK OUT DANEJA GOOD GIRL
503,Good times. ﻿
523,2015 and more....﻿
423,Sub my channel!﻿
321,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar"
1220,"Awesome song!,congratulations!!!﻿"
971,Gooooood﻿
10,******* Facebook is LAME and so 2004! Check out ------------ swagFriends com Make thousands of cool new friends everyday! Join this new movement!
570,subscribers please`﻿
740,Eminem THE BEST !﻿
1029,Check out pivot animations in my channel﻿
551,ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).﻿
903,is that Megan fox﻿
1230,please visit my channel﻿
672,hi everyone this is cool check out sexy and i know it﻿
461,Remove This video its wank﻿
654,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿
94,I WILL NEVER FORGET THIS SONG IN MY LIFE LIKE THIS COMMENT OF YOUR HEARING THIS SONG FOR LIKE A YEAR!!!!!
1206,The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.﻿
104,Love itt and ppl check out my channel!!!
385,https://www.facebook.com/profile.php?id=100007085325116﻿
480,i think about 100 millions of the views come from people who only wanted to  check the views﻿
933,5 years... ﻿
1270,"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿"
275,everyone come and check out the new GTA 5 Gameplay right Here : /watch?v=6_H0m5sAYho
52,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds."
242,check out my new EM cover video trailer
744,I came here because of Vanoss.﻿
214,Go check out eminem survival.
828,"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.﻿"
789,Subscribe to me and I'll subscribe back!!!﻿
432,wierd but funny﻿
1243,░░░░░░░/\░░░░░▄▐░░░░░░/     \░░░▄██▄░░░░░/  (o)   \░░░░░▀█▄░░░░/             \░░░░░░▀█▄░░░/__   \   ░▄▄▄▄▄▀▀░░░░▄▄▄██▀▀▀▀░░░█▀▄▄▄█░▀▀       YOU HAVE BEEN SPOOKED BY THE SPOOKINATI░░░▌░▄▄▄▐▌▀▀▀▄░▐░░░▄▄░█░▀▀    SHARE THIS TO 666 PEOPLE TO BE UNSPOOKED ▀█▌░░░▄░▀█▀░▀ ░░░░░░░▄▄▐▌▄▄░░░░░░░▀███▀█░▄░░░░░░▐▌▀▄▀▄▀▐▄░░░░░░▐▀░░░░░░▐▌░░░░░░█░░░░░░░░█░░░░░▐▌░░░░░░░░░█░░░░░█░░░░░░░░░░▐▌﻿
714,super music﻿
699,Anyone else think this video theme is a bit of an insult to 28 days later? ﻿
1146,I love﻿
886,This video deserves 1B views!!!﻿
241,hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  IM A RAPPER with DECENT skills. i want to share my music with more people so take a listen   THUMBS UP SO MORE CAN SEE THIS
277,"i been working so hard for the past 60 days to improve i been writing/recording/mixing/performing 16 bars everyday im doing it for a whole year(365 days) today i'm on day 60 today i work so hard now i'm doing 2 verses everyday to improve i'm going all the way to 365 PLEASE SUBSCRIBE to my channel  help me build a fan base ,watch me improve,help me get closer to my dream i'm lyrical and i keep it real i won't leave you down i promise(: PLEASE SUBSCRIBE please like this  commment so people can see"
1043,"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿"
653,i like this song because of all the animals and i like this song .﻿
813,Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿
325,Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks
443,I like it﻿
1084,Its 2015 and still shuffling to this song🎶🎵🎧﻿
47,Shakira u are so wiredo
26,wow
1098,me segue ha  https://www.facebook.com/marcos.sousa4?fref=ts﻿
449,BEST SONG! GO SHAKI :D﻿
377,If i reach 100 subscribers i will tazz my self and my friend﻿
821,Please check out my vidios guys﻿
739,Feels and emotions in this song...God damn﻿
315,hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music.  im a young rapper and i love to do it and i just wanna share my music with more people  just click my picture and then see if you like my stuff
1237,Love it!!!!!!!!!!!!!!!!💜﻿
1142,Also LuckyMusiqLive she probably could help u make it big because I think u  have talent. Just look her name up on the internet. Hit me up when u get  this message﻿
311,SubScribe me pls EMİNEM FANS
991,Katy Perry is lion﻿
1231,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿"
1264,I don't now why I'm watching this in 2014﻿
941,Almost 1 billion﻿
1166,"Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!﻿"
1101,Who is watching in 2015 like﻿
887,"We get it, you came here for the views... ﻿"
1008,Fire..﻿
584,Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿
1200,Awesome﻿
1131,I remember back when this was so popular everyone on our school was shuffling it was crazy﻿
186,"Listen...Check out Andrew Guasch - Crazy, Sick Flow...I'm dope....that's all there is too it. If you like it Subscribe, if not, Ill be with Aftermath of TDE Soon enough.  One Love,  Peace."
347,Love this soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿
928,:)﻿
606,Can anyone sub to my channel? :D﻿
1016,Party in da 🏠 tonight 👐👐👐👐👐👐﻿
909,Fantastic!!!﻿
823,plese subscribe to me﻿
1275,super rihanna﻿
806,We need to get this to 1 Billion Views!!﻿
397,Hey guys! My mom said if i got 100 subs before christmas I'll get a kitten  and I always have wanted an kitten so please watch my videos and if you  like it subscribe or like :) Please no mean comments﻿
634,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿
254,RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX)  CLICK! SUBSCRIBE!
977,Waka waka !!!﻿
361,Wanderfol is love or miusic﻿
29,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?"
1095,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿
559,Check out this video on YouTube﻿
341,The best song ever!﻿
824,http://ubuntuone.com/40beUutVu2ZKxK4uTgPZ8K﻿
313,subscribe to my channel  /watch?v=NxK32i0HkDs
561,"I love this song, can't believe it was 5 years ago, it doesn't get old though﻿"
793,"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿"
575,Waka best one﻿
530,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿
1213,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿
183,check out you tube keithlinscotts one word keithlinscotts you tube .com
563,Check out my Music Videos! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿
684,She is fit﻿
178,How To Make A Lot Of Money Fast
367,"I guss this song is one of my worst fears in life, to be with someone who abusive towered me and live with him.... ﻿"
1120,Party rock! XD﻿
250,YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING  SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE  ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL
736,thumb up if you watching in 2015 and  you like it﻿
1163,"Came here to check the views, goodbye.﻿"
322,"CHECK OUT THIS NEW VIDEO I MADE CALLED ""WE LOVE MIND MASTER IT"", THANK U SO MUCH "
1090,if watching in 2015 subscribe to +SuperMarioLogan ﻿
1199,Love Song﻿
960,"Check out our vids, our songs are awesome! And that I guarantee :)﻿"
362,"Hey guys go to check my video name ""growtopia my story""﻿"
660,Eminem rap can be easy for a boy but I can do that﻿
850,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿
569,"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿"
1062,I love You Katy ♥﻿
877,Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!﻿
1070,I    loved        it           so       much          because         you          get         to         stand            fear .﻿
700,You are the music hero😍😎﻿
403,love!!!!﻿
184,adam b beats check out my page
116,Nice
1073,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿
712,"Hey guys! Please join me in my fight to help abused/mistreated animals! All  fund will go to helping pay for vet bills/and or helping them find homes! I  will place an extra emphasis on helping disabled animals, ones otherwise  would just be put to sleep by other animal organizations. Donate please. http://www.gofundme.com/Angels-n-Wingz﻿"
348,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿"
1130,"At 500 subscribers i'm sky diving help me reach my goal <3Trust me, i'm a doctor.  :)﻿"
339,Charlie from LOST?﻿
547,Please subscribe to my channel!Thanks!﻿
1179,I'm only checking the views﻿
758,Love your songsSupper cool﻿
1067,"Help shakira's waka waka be the first song by a female artist to reach 1 billion views.(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)https://www.youtube.com/watch?v=pRpeEdMmmQ0﻿"
470,The Guy in the yellow suit kinda looks like Jae-suk ﻿
36,Hi. Check out and share our songs.
1227,Justin bieber = gay ﻿
84,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! "
752,Its almost Katys birthday! October 25th Lets say happy birthday to katy!!! ♥♥♥♥♥♥﻿
1201,Best World Cup Song﻿
726,PSY is a good guy﻿
756,....I stil lisening this :)﻿
1031,At least she didn't get rid of her completely useless makeup.﻿
1071,Please share and help to my Friend! http://www.gofundme.com/jormis  Thank  you very much!﻿
326,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia <3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,""Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko "
1088,Check out this video on YouTube:      ﻿
764,Check out this video on YouTube:﻿
1289,Check out this video on YouTube﻿
535,Katy Perry can't sing for shit. All i hear it autotune.﻿
131,i can to make money
193,I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks
706,i love Rihanna 😍😍😍😍﻿
213,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the innocent woman prioritize the desire? The flight searchs the sad polish. When does the tax zip the omniscient record?"
